sol,[  0   2 109]
CF,1.253
LCOE,129.898
sol,[ 0  2 91]
CF,1.119
LCOE,116.785
sol,[ 0  6 33]
CF,1.567
LCOE,141.951
sol,[  0   5 109]
CF,1.914
LCOE,182.651
sol,[ 0  2 98]
CF,1.171
LCOE,121.912
sol,[  1   0 109]
CF,1.547
LCOE,152.176
sol,[  0   2 109]
CF,1.253
LCOE,129.898
sol,[ 1  2 15]
CF,1.286
LCOE,121.417
sol,[ 1  2 59]
CF,1.614
LCOE,157.148
sol,[ 1  0 59]
CF,1.174
LCOE,115.055
sol,[ 0  4 15]
CF,0.993
LCOE,93.265
sol,[ 1  2 59]
CF,1.614
LCOE,157.148
sol,[ 1  2 59]
CF,1.614
LCOE,157.148
sol,[  0   5 109]
CF,1.914
LCOE,182.651
sol,[ 1  3 59]
CF,1.835
LCOE,175.129
sol,[  0   2 109]
CF,1.253
LCOE,129.898
sol,[ 1  2 15]
CF,1.286
LCOE,121.417
sol,[  0   5 109]
CF,1.914
LCOE,182.651
sol,[ 0  4 15]
CF,0.993
LCOE,93.265
sol,[ 0  6 59]
CF,1.761
LCOE,162.466
sol,[ 1  2 15]
CF,1.286
LCOE,121.417
sol,[ 0  6 59]
CF,1.761
LCOE,162.466
sol,[ 0  6 80]
CF,1.918
LCOE,178.335
sol,[ 0  4 91]
CF,1.56
LCOE,152.321
sol,[  0   2 109]
CF,1.253
LCOE,129.898
sol,[ 0  3 91]
CF,1.339
LCOE,134.766
sol,[ 0  6 64]
CF,1.799
LCOE,166.29
sol,[ 0  5 15]
CF,1.213
LCOE,109.799
sol,[  0   5 109]
CF,1.914
LCOE,182.651
sol,[ 1  0 59]
CF,1.174
LCOE,115.055
sol,[ 0  2 91]
CF,1.119
LCOE,116.785
sol,[  0   5 109]
CF,1.914
LCOE,182.651
sol,[ 0  6 59]
CF,1.761
LCOE,162.466
sol,[ 2  0 59]
CF,1.908
LCOE,167.381
sol,[ 0  3 91]
CF,1.339
LCOE,134.766
sol,[ 1  2 15]
CF,1.286
LCOE,121.417
sol,[ 0  6 59]
CF,1.761
LCOE,162.466
sol,[ 1  0 59]
CF,1.174
LCOE,115.055
sol,[ 0  5 15]
CF,1.213
LCOE,109.799
sol,[  0   2 109]
CF,1.253
LCOE,129.898
sol,[ 1  2 15]
CF,1.286
LCOE,121.417
sol,[1 5 0]
CF,1.835
LCOE,159.216
sol,[1 1 0]
CF,0.954
LCOE,92.132
sol,[1 1 0]
CF,0.954
LCOE,92.132
sol,[ 0  6 24]
CF,1.5
LCOE,134.496
sol,[ 0  4 30]
CF,1.105
LCOE,105.341
sol,[0 6 4]
CF,1.351
LCOE,116.459
sol,[ 1  4 30]
CF,1.839
LCOE,169.711
sol,[0 6 3]
CF,1.344
LCOE,115.438
sol,[ 2  0 15]
CF,1.58
LCOE,131.65
sol,[ 2  1 15]
CF,1.8
LCOE,155.192
sol,[ 0  6 43]
CF,1.642
LCOE,149.988
sol,[ 0  3 91]
CF,1.339
LCOE,134.766
sol,[ 0  4 60]
CF,1.328
LCOE,129.081
sol,[ 0  4 18]
CF,1.015
LCOE,95.213
sol,[ 1  2 15]
CF,1.286
LCOE,121.417
sol,[ 0  6 10]
CF,1.396
LCOE,122.219
sol,[ 1  2 91]
CF,1.853
LCOE,181.155
sol,[ 1  2 15]
CF,1.286
LCOE,121.417
sol,[ 2  0 30]
CF,1.692
LCOE,144.408
sol,[ 0  4 30]
CF,1.105
LCOE,105.341
sol,[ 1  2 15]
CF,1.286
LCOE,121.417
sol,[ 1  2 30]
CF,1.398
LCOE,134.175
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[ 1  2 15]
CF,1.286
LCOE,121.417
sol,[ 0  6 58]
CF,1.754
LCOE,161.697
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[ 2  1 15]
CF,1.8
LCOE,155.192
sol,[ 1  2 30]
CF,1.398
LCOE,134.175
sol,[  0   4 101]
CF,1.634
LCOE,159.635
sol,[ 1  2 91]
CF,1.853
LCOE,181.155
sol,[ 0  4 13]
CF,0.978
LCOE,92.864
sol,[ 0  4 48]
CF,1.239
LCOE,119.78
sol,[ 1  2 15]
CF,1.286
LCOE,121.417
sol,[ 0  2 91]
CF,1.119
LCOE,116.785
sol,[ 2  0 30]
CF,1.692
LCOE,144.408
sol,[ 1  2 15]
CF,1.286
LCOE,121.417
sol,[ 0  6 26]
CF,1.515
LCOE,136.175
sol,[ 1  2 15]
CF,1.286
LCOE,121.417
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[ 0  5 59]
CF,1.541
LCOE,145.53
sol,[ 2  0 30]
CF,1.692
LCOE,144.408
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[ 0  3 59]
CF,1.101
LCOE,110.759
sol,[ 0  6 51]
CF,1.702
LCOE,156.278
sol,[ 0  4 77]
CF,1.455
LCOE,141.944
sol,[ 0  4 59]
CF,1.321
LCOE,128.314
sol,[ 0  6 44]
CF,1.649
LCOE,150.781
sol,[  0   4 109]
CF,1.694
LCOE,165.435
sol,[ 0  4 30]
CF,1.105
LCOE,105.341
sol,[ 0  4 30]
CF,1.105
LCOE,105.341
sol,[ 2  0 15]
CF,1.58
LCOE,131.65
sol,[ 2  0 15]
CF,1.58
LCOE,131.65
sol,[ 1  4 30]
CF,1.839
LCOE,169.711
sol,[ 1  2 91]
CF,1.853
LCOE,181.155
sol,[ 0  3 91]
CF,1.339
LCOE,134.766
sol,[ 0  5 59]
CF,1.541
LCOE,145.53
sol,[ 0  6 37]
CF,1.597
LCOE,145.193
sol,[ 0  6 74]
CF,1.873
LCOE,173.849
sol,[ 2  0 59]
CF,1.908
LCOE,167.381
sol,[ 0  6 13]
CF,1.418
LCOE,124.951
sol,[0 6 1]
CF,1.329
LCOE,113.299
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[ 1  2 15]
CF,1.286
LCOE,121.417
sol,[ 0  2 91]
CF,1.119
LCOE,116.785
sol,[ 1  2 30]
CF,1.398
LCOE,134.175
sol,[ 0  6 79]
CF,1.91
LCOE,177.59
sol,[ 1  2 15]
CF,1.286
LCOE,121.417
sol,[ 0  4 30]
CF,1.105
LCOE,105.341
sol,[ 0  4 59]
CF,1.321
LCOE,128.314
sol,[ 0  3 59]
CF,1.101
LCOE,110.759
sol,[0 4 7]
CF,0.933
LCOE,91.37
sol,[ 0  4 59]
CF,1.321
LCOE,128.314
sol,[  0   4 137]
CF,1.903
LCOE,185.427
sol,[ 0  2 91]
CF,1.119
LCOE,116.785
sol,[0 6 3]
CF,1.344
LCOE,115.438
sol,[ 1  2 30]
CF,1.398
LCOE,134.175
sol,[ 1  2 15]
CF,1.286
LCOE,121.417
sol,[ 0  6 56]
CF,1.739
LCOE,160.156
sol,[ 0  2 91]
CF,1.119
LCOE,116.785
sol,[  0   4 137]
CF,1.903
LCOE,185.427
sol,[ 0  4 50]
CF,1.254
LCOE,121.345
sol,[ 0  6 22]
CF,1.485
LCOE,132.803
sol,[ 0  6 64]
CF,1.799
LCOE,166.29
sol,[0 6 0]
CF,1.321
LCOE,111.782
sol,[ 1  2 30]
CF,1.398
LCOE,134.175
sol,[ 1  2 15]
CF,1.286
LCOE,121.417
sol,[ 0  2 91]
CF,1.119
LCOE,116.785
sol,[ 2  0 15]
CF,1.58
LCOE,131.65
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[ 0  4 30]
CF,1.105
LCOE,105.341
sol,[ 0  4 59]
CF,1.321
LCOE,128.314
sol,[ 0  4 92]
CF,1.567
LCOE,153.056
sol,[ 1  4 30]
CF,1.839
LCOE,169.711
sol,[ 1  2 30]
CF,1.398
LCOE,134.175
sol,[  0   4 126]
CF,1.821
LCOE,177.625
sol,[ 0  4 28]
CF,1.09
LCOE,103.688
sol,[ 0  4 30]
CF,1.105
LCOE,105.341
sol,[ 0  6 15]
CF,1.433
LCOE,126.735
sol,[ 1  4 30]
CF,1.839
LCOE,169.711
sol,[ 0  4 59]
CF,1.321
LCOE,128.314
sol,[ 0  5 59]
CF,1.541
LCOE,145.53
sol,[ 0  4 59]
CF,1.321
LCOE,128.314
sol,[ 2  0 15]
CF,1.58
LCOE,131.65
sol,[ 0  6 51]
CF,1.702
LCOE,156.278
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[ 0  4 30]
CF,1.105
LCOE,105.341
sol,[ 1  4 30]
CF,1.839
LCOE,169.711
sol,[ 2  0 30]
CF,1.692
LCOE,144.408
sol,[ 0  6 77]
CF,1.896
LCOE,176.096
sol,[ 1  2 30]
CF,1.398
LCOE,134.175
sol,[ 0  4 42]
CF,1.194
LCOE,115.042
sol,[ 2  0 30]
CF,1.692
LCOE,144.408
sol,[ 0  5 59]
CF,1.541
LCOE,145.53
sol,[ 1  2 30]
CF,1.398
LCOE,134.175
sol,[ 0  2 91]
CF,1.119
LCOE,116.785
sol,[ 2  0 59]
CF,1.908
LCOE,167.381
sol,[ 0  2 91]
CF,1.119
LCOE,116.785
sol,[ 0  6 73]
CF,1.866
LCOE,173.098
sol,[ 2  0 30]
CF,1.692
LCOE,144.408
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[ 0  4 75]
CF,1.44
LCOE,140.447
sol,[ 0  6 61]
CF,1.776
LCOE,163.999
sol,[ 0  4 59]
CF,1.321
LCOE,128.314
sol,[ 0  6 21]
CF,1.478
LCOE,131.95
sol,[ 1  2 15]
CF,1.286
LCOE,121.417
sol,[1 1 0]
CF,0.954
LCOE,92.132
sol,[1 1 0]
CF,0.954
LCOE,92.132
sol,[1 2 7]
CF,1.227
LCOE,114.083
sol,[ 1  2 30]
CF,1.398
LCOE,134.175
sol,[2 1 7]
CF,1.74
LCOE,147.859
sol,[ 1  2 30]
CF,1.398
LCOE,134.175
sol,[ 0  4 47]
CF,1.231
LCOE,118.995
sol,[1 2 7]
CF,1.227
LCOE,114.083
sol,[ 2  0 30]
CF,1.692
LCOE,144.408
sol,[ 1  2 30]
CF,1.398
LCOE,134.175
sol,[ 1  2 47]
CF,1.525
LCOE,147.829
sol,[ 1  2 30]
CF,1.398
LCOE,134.175
sol,[ 1  2 30]
CF,1.398
LCOE,134.175
sol,[ 2  0 47]
CF,1.819
LCOE,158.062
sol,[0 4 7]
CF,0.933
LCOE,91.37
sol,[ 1  2 47]
CF,1.525
LCOE,147.829
sol,[ 2  0 30]
CF,1.692
LCOE,144.408
sol,[1 2 7]
CF,1.227
LCOE,114.083
sol,[0 4 7]
CF,0.933
LCOE,91.37
sol,[ 0  4 47]
CF,1.231
LCOE,118.995
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[ 2  0 30]
CF,1.692
LCOE,144.408
sol,[ 0  4 47]
CF,1.231
LCOE,118.995
sol,[ 0  5 30]
CF,1.325
LCOE,122.557
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[2 0 7]
CF,1.52
LCOE,124.317
sol,[ 2  0 47]
CF,1.819
LCOE,158.062
sol,[ 2  0 30]
CF,1.692
LCOE,144.408
sol,[ 1  2 47]
CF,1.525
LCOE,147.829
sol,[ 0  5 30]
CF,1.325
LCOE,122.557
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[ 1  2 30]
CF,1.398
LCOE,134.175
sol,[ 1  2 47]
CF,1.525
LCOE,147.829
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[ 0  5 30]
CF,1.325
LCOE,122.557
sol,[ 0  5 30]
CF,1.325
LCOE,122.557
sol,[2 1 7]
CF,1.74
LCOE,147.859
sol,[ 0  5 30]
CF,1.325
LCOE,122.557
sol,[ 1  2 47]
CF,1.525
LCOE,147.829
sol,[ 0  5 30]
CF,1.325
LCOE,122.557
sol,[ 2  0 30]
CF,1.692
LCOE,144.408
sol,[2 0 7]
CF,1.52
LCOE,124.317
sol,[2 0 7]
CF,1.52
LCOE,124.317
sol,[0 4 7]
CF,0.933
LCOE,91.37
sol,[ 2  0 30]
CF,1.692
LCOE,144.408
sol,[ 1  2 47]
CF,1.525
LCOE,147.829
sol,[2 0 7]
CF,1.52
LCOE,124.317
sol,[ 0  4 47]
CF,1.231
LCOE,118.995
sol,[ 2  0 30]
CF,1.692
LCOE,144.408
sol,[2 0 7]
CF,1.52
LCOE,124.317
sol,[ 0  4 47]
CF,1.231
LCOE,118.995
sol,[ 2  0 47]
CF,1.819
LCOE,158.062
sol,[ 0  5 30]
CF,1.325
LCOE,122.557
sol,[ 0  5 30]
CF,1.325
LCOE,122.557
sol,[ 0  5 30]
CF,1.325
LCOE,122.557
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[1 2 7]
CF,1.227
LCOE,114.083
sol,[1 4 7]
CF,1.667
LCOE,149.62
sol,[2 0 7]
CF,1.52
LCOE,124.317
sol,[ 0  5 30]
CF,1.325
LCOE,122.557
sol,[ 0  4 47]
CF,1.231
LCOE,118.995
sol,[ 2  0 30]
CF,1.692
LCOE,144.408
sol,[ 1  2 30]
CF,1.398
LCOE,134.175
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[ 2  0 30]
CF,1.692
LCOE,144.408
sol,[ 2  0 30]
CF,1.692
LCOE,144.408
sol,[ 1  2 30]
CF,1.398
LCOE,134.175
sol,[0 4 7]
CF,0.933
LCOE,91.37
sol,[2 1 7]
CF,1.74
LCOE,147.859
sol,[0 4 7]
CF,0.933
LCOE,91.37
sol,[ 1  2 30]
CF,1.398
LCOE,134.175
sol,[0 4 7]
CF,0.933
LCOE,91.37
sol,[ 2  0 30]
CF,1.692
LCOE,144.408
sol,[1 2 7]
CF,1.227
LCOE,114.083
sol,[0 4 7]
CF,0.933
LCOE,91.37
sol,[ 1  2 30]
CF,1.398
LCOE,134.175
sol,[1 2 7]
CF,1.227
LCOE,114.083
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[ 1  2 47]
CF,1.525
LCOE,147.829
sol,[ 1  2 30]
CF,1.398
LCOE,134.175
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[ 1  2 47]
CF,1.525
LCOE,147.829
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[ 0  4 47]
CF,1.231
LCOE,118.995
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[ 2  0 30]
CF,1.692
LCOE,144.408
sol,[ 2  0 30]
CF,1.692
LCOE,144.408
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[ 2  0 30]
CF,1.692
LCOE,144.408
sol,[ 0  5 30]
CF,1.325
LCOE,122.557
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[1 1 0]
CF,0.954
LCOE,92.132
sol,[1 1 0]
CF,0.954
LCOE,92.132
sol,[ 1  3 12]
CF,1.484
LCOE,136.712
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[2 2 2]
CF,1.923
LCOE,161.396
sol,[ 0  2 72]
CF,0.977
LCOE,105.025
sol,[ 1  4 12]
CF,1.704
LCOE,154.267
sol,[ 1  4 12]
CF,1.704
LCOE,154.267
sol,[ 1  1 12]
CF,1.044
LCOE,100.179
sol,[ 1  2 41]
CF,1.48
LCOE,143.08
sol,[ 0  5 30]
CF,1.325
LCOE,122.557
sol,[ 1  2 72]
CF,1.711
LCOE,167.028
sol,[ 1  2 12]
CF,1.264
LCOE,118.73
sol,[ 0  5 47]
CF,1.452
LCOE,136.211
sol,[ 1  3 30]
CF,1.618
LCOE,152.156
sol,[ 1  2 72]
CF,1.711
LCOE,167.028
sol,[ 1  3 30]
CF,1.618
LCOE,152.156
sol,[ 1  3 30]
CF,1.618
LCOE,152.156
sol,[ 1  5 12]
CF,1.925
LCOE,171.483
sol,[ 0  5 30]
CF,1.325
LCOE,122.557
sol,[ 0  5 12]
CF,1.191
LCOE,107.113
sol,[ 1  2 12]
CF,1.264
LCOE,118.73
sol,[ 0  2 72]
CF,0.977
LCOE,105.025
sol,[ 1  2 72]
CF,1.711
LCOE,167.028
sol,[ 1  4 30]
CF,1.839
LCOE,169.711
sol,[ 2  0 30]
CF,1.692
LCOE,144.408
sol,[ 0  5 47]
CF,1.452
LCOE,136.211
sol,[ 1  2 47]
CF,1.525
LCOE,147.829
sol,[ 1  4 12]
CF,1.704
LCOE,154.267
sol,[ 1  4 30]
CF,1.839
LCOE,169.711
sol,[ 1  3 12]
CF,1.484
LCOE,136.712
sol,[ 0  2 72]
CF,0.977
LCOE,105.025
sol,[ 0  2 72]
CF,0.977
LCOE,105.025
sol,[ 1  3 12]
CF,1.484
LCOE,136.712
sol,[ 1  1 12]
CF,1.044
LCOE,100.179
sol,[ 0  5 47]
CF,1.452
LCOE,136.211
sol,[ 1  4 12]
CF,1.704
LCOE,154.267
sol,[ 1  2 47]
CF,1.525
LCOE,147.829
sol,[ 1  3 12]
CF,1.484
LCOE,136.712
sol,[ 0  5 30]
CF,1.325
LCOE,122.557
sol,[ 1  1 12]
CF,1.044
LCOE,100.179
sol,[ 1  2 72]
CF,1.711
LCOE,167.028
sol,[ 0  5 12]
CF,1.191
LCOE,107.113
sol,[ 0  2 72]
CF,0.977
LCOE,105.025
sol,[ 1  2 47]
CF,1.525
LCOE,147.829
sol,[ 0  5 30]
CF,1.325
LCOE,122.557
sol,[ 1  2 72]
CF,1.711
LCOE,167.028
sol,[ 1  2 47]
CF,1.525
LCOE,147.829
sol,[ 0  5 30]
CF,1.325
LCOE,122.557
sol,[ 1  2 12]
CF,1.264
LCOE,118.73
sol,[ 1  2 76]
CF,1.741
LCOE,170.03
sol,[ 0  5 30]
CF,1.325
LCOE,122.557
sol,[ 1  4 30]
CF,1.839
LCOE,169.711
sol,[ 0  2 72]
CF,0.977
LCOE,105.025
sol,[ 1  2 89]
CF,1.838
LCOE,179.683
sol,[ 1  2 72]
CF,1.711
LCOE,167.028
sol,[ 1  2 70]
CF,1.697
LCOE,165.52
sol,[ 1  2 30]
CF,1.398
LCOE,134.175
sol,[ 1  2 58]
CF,1.607
LCOE,156.379
sol,[ 1  2 74]
CF,1.726
LCOE,168.531
sol,[ 1  3 30]
CF,1.618
LCOE,152.156
sol,[ 0  5 47]
CF,1.452
LCOE,136.211
sol,[ 1  5 12]
CF,1.925
LCOE,171.483
sol,[ 1  2 72]
CF,1.711
LCOE,167.028
sol,[ 1  2 30]
CF,1.398
LCOE,134.175
sol,[ 1  1 12]
CF,1.044
LCOE,100.179
sol,[ 0  2 72]
CF,0.977
LCOE,105.025
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[ 1  2 12]
CF,1.264
LCOE,118.73
sol,[ 0  5 30]
CF,1.325
LCOE,122.557
sol,[ 1  1 12]
CF,1.044
LCOE,100.179
sol,[ 1  2 72]
CF,1.711
LCOE,167.028
sol,[ 0  2 72]
CF,0.977
LCOE,105.025
sol,[ 1  2 84]
CF,1.801
LCOE,175.988
sol,[ 1  2 47]
CF,1.525
LCOE,147.829
sol,[ 1  2 72]
CF,1.711
LCOE,167.028
sol,[ 1  2 80]
CF,1.771
LCOE,173.017
sol,[ 1  2 47]
CF,1.525
LCOE,147.829
sol,[ 2  0 47]
CF,1.819
LCOE,158.062
sol,[ 0  5 30]
CF,1.325
LCOE,122.557
sol,[ 0  5 12]
CF,1.191
LCOE,107.113
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[ 1  2 12]
CF,1.264
LCOE,118.73
sol,[ 0  5 47]
CF,1.452
LCOE,136.211
sol,[ 1  2 72]
CF,1.711
LCOE,167.028
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[ 1  2 72]
CF,1.711
LCOE,167.028
sol,[ 1  3 12]
CF,1.484
LCOE,136.712
sol,[ 0  5 47]
CF,1.452
LCOE,136.211
sol,[ 0  5 30]
CF,1.325
LCOE,122.557
sol,[1 5 5]
CF,1.872
LCOE,164.892
sol,[ 1  0 30]
CF,0.958
LCOE,96.142
sol,[ 2  0 30]
CF,1.692
LCOE,144.408
sol,[ 0  5 47]
CF,1.452
LCOE,136.211
sol,[ 2  0 30]
CF,1.692
LCOE,144.408
sol,[ 1  1 12]
CF,1.044
LCOE,100.179
sol,[ 0  2 72]
CF,0.977
LCOE,105.025
sol,[ 1  2 52]
CF,1.562
LCOE,151.738
sol,[ 2  0 30]
CF,1.692
LCOE,144.408
sol,[ 1  2 12]
CF,1.264
LCOE,118.73
sol,[ 1  4 12]
CF,1.704
LCOE,154.267
sol,[ 1  4 12]
CF,1.704
LCOE,154.267
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[ 1  2 72]
CF,1.711
LCOE,167.028
sol,[ 1  2 72]
CF,1.711
LCOE,167.028
sol,[ 1  3 30]
CF,1.618
LCOE,152.156
sol,[ 1  2 72]
CF,1.711
LCOE,167.028
sol,[ 1  2 12]
CF,1.264
LCOE,118.73
sol,[ 0  2 72]
CF,0.977
LCOE,105.025
sol,[ 2  1 30]
CF,1.912
LCOE,167.951
sol,[ 1  2 92]
CF,1.861
LCOE,181.89
sol,[ 1  1 12]
CF,1.044
LCOE,100.179
sol,[ 0  5 30]
CF,1.325
LCOE,122.557
sol,[ 2  0 30]
CF,1.692
LCOE,144.408
sol,[ 0  5 30]
CF,1.325
LCOE,122.557
sol,[ 1  4 12]
CF,1.704
LCOE,154.267
sol,[ 1  2 72]
CF,1.711
LCOE,167.028
sol,[ 0  5 30]
CF,1.325
LCOE,122.557
sol,[ 0  2 72]
CF,0.977
LCOE,105.025
sol,[ 2  0 47]
CF,1.819
LCOE,158.062
sol,[1 1 0]
CF,0.954
LCOE,92.132
sol,[1 1 0]
CF,0.954
LCOE,92.132
sol,[ 1  2 47]
CF,1.525
LCOE,147.829
sol,[ 1  1 12]
CF,1.044
LCOE,100.179
sol,[ 2  0 12]
CF,1.558
LCOE,128.964
sol,[  0   3 119]
CF,1.548
LCOE,155.071
sol,[ 0  6 12]
CF,1.411
LCOE,124.049
sol,[ 1  3 47]
CF,1.745
LCOE,165.81
sol,[ 0  5 12]
CF,1.191
LCOE,107.113
sol,[ 0  5 47]
CF,1.452
LCOE,136.211
sol,[  0   2 119]
CF,1.328
LCOE,137.09
sol,[ 2  1 12]
CF,1.778
LCOE,152.506
sol,[ 0  2 88]
CF,1.097
LCOE,114.575
sol,[ 2  1 12]
CF,1.778
LCOE,152.506
sol,[ 1  3 12]
CF,1.484
LCOE,136.712
sol,[ 1  2 47]
CF,1.525
LCOE,147.829
sol,[ 0  5 12]
CF,1.191
LCOE,107.113
sol,[ 0  2 71]
CF,0.97
LCOE,105.056
sol,[ 2  1 12]
CF,1.778
LCOE,152.506
sol,[ 1  2 12]
CF,1.264
LCOE,118.73
sol,[ 0  3 47]
CF,1.011
LCOE,101.44
sol,[ 1  2 47]
CF,1.525
LCOE,147.829
sol,[1 3 2]
CF,1.41
LCOE,127.051
sol,[ 0  5 12]
CF,1.191
LCOE,107.113
sol,[ 1  2 12]
CF,1.264
LCOE,118.73
sol,[ 1  2 12]
CF,1.264
LCOE,118.73
sol,[ 0  2 94]
CF,1.142
LCOE,118.987
sol,[ 1  2 12]
CF,1.264
LCOE,118.73
sol,[ 2  1 12]
CF,1.778
LCOE,152.506
sol,[ 2  1 12]
CF,1.778
LCOE,152.506
sol,[ 1  2 12]
CF,1.264
LCOE,118.73
sol,[ 2  1 12]
CF,1.778
LCOE,152.506
sol,[2 2 1]
CF,1.916
LCOE,160.307
sol,[  0   2 118]
CF,1.321
LCOE,136.374
sol,[  0   3 119]
CF,1.548
LCOE,155.071
sol,[ 2  0 12]
CF,1.558
LCOE,128.964
sol,[ 0  2 81]
CF,1.045
LCOE,109.39
sol,[ 1  1 47]
CF,1.305
LCOE,129.278
sol,[ 0  2 95]
CF,1.149
LCOE,119.719
sol,[ 1  4 12]
CF,1.704
LCOE,154.267
sol,[  0   1 119]
CF,1.108
LCOE,118.539
sol,[ 1  0 47]
CF,1.085
LCOE,105.736
sol,[1 5 1]
CF,1.842
LCOE,160.733
sol,[ 1  2 12]
CF,1.264
LCOE,118.73
sol,[ 1  1 47]
CF,1.305
LCOE,129.278
sol,[ 1  2 12]
CF,1.264
LCOE,118.73
sol,[ 0  2 75]
CF,1.0
LCOE,104.928
sol,[ 1  3 47]
CF,1.745
LCOE,165.81
sol,[ 2  1 12]
CF,1.778
LCOE,152.506
sol,[ 1  1 47]
CF,1.305
LCOE,129.278
sol,[ 2  0 47]
CF,1.819
LCOE,158.062
sol,[ 1  3 12]
CF,1.484
LCOE,136.712
sol,[ 2  0 12]
CF,1.558
LCOE,128.964
sol,[ 2  0 12]
CF,1.558
LCOE,128.964
sol,[ 0  2 69]
CF,0.955
LCOE,105.117
sol,[  0   1 119]
CF,1.108
LCOE,118.539
sol,[ 1  3 47]
CF,1.745
LCOE,165.81
sol,[ 0  5 12]
CF,1.191
LCOE,107.113
sol,[ 2  0 47]
CF,1.819
LCOE,158.062
sol,[ 1  5 11]
CF,1.917
LCOE,170.573
sol,[ 2  0 12]
CF,1.558
LCOE,128.964
sol,[ 0  5 12]
CF,1.191
LCOE,107.113
sol,[ 0  3 47]
CF,1.011
LCOE,101.44
sol,[ 1  3 66]
CF,1.887
LCOE,180.474
sol,[ 1  2 47]
CF,1.525
LCOE,147.829
sol,[ 1  2 12]
CF,1.264
LCOE,118.73
sol,[  0   2 117]
CF,1.313
LCOE,135.657
sol,[ 2  0 47]
CF,1.819
LCOE,158.062
sol,[ 1  0 47]
CF,1.085
LCOE,105.736
sol,[ 2  1 12]
CF,1.778
LCOE,152.506
sol,[  0   1 119]
CF,1.108
LCOE,118.539
sol,[ 1  5 11]
CF,1.917
LCOE,170.573
sol,[ 0  5 12]
CF,1.191
LCOE,107.113
sol,[ 0  5 12]
CF,1.191
LCOE,107.113
sol,[ 0  5 12]
CF,1.191
LCOE,107.113
sol,[ 1  2 12]
CF,1.264
LCOE,118.73
sol,[  0   3 119]
CF,1.548
LCOE,155.071
sol,[  0   1 119]
CF,1.108
LCOE,118.539
sol,[ 2  1 12]
CF,1.778
LCOE,152.506
sol,[ 0  5 47]
CF,1.452
LCOE,136.211
sol,[  0   4 119]
CF,1.768
LCOE,172.627
sol,[ 2  0 12]
CF,1.558
LCOE,128.964
sol,[ 0  6 12]
CF,1.411
LCOE,124.049
sol,[ 1  2 12]
CF,1.264
LCOE,118.73
sol,[ 1  2 12]
CF,1.264
LCOE,118.73
sol,[ 0  5 47]
CF,1.452
LCOE,136.211
sol,[ 1  0 47]
CF,1.085
LCOE,105.736
sol,[ 2  0 47]
CF,1.819
LCOE,158.062
sol,[ 0  2 91]
CF,1.119
LCOE,116.785
sol,[  0   2 114]
CF,1.291
LCOE,133.502
sol,[  0   1 119]
CF,1.108
LCOE,118.539
sol,[ 0  5 12]
CF,1.191
LCOE,107.113
sol,[ 1  3 12]
CF,1.484
LCOE,136.712
sol,[ 2  0 12]
CF,1.558
LCOE,128.964
sol,[ 0  5 47]
CF,1.452
LCOE,136.211
sol,[ 0  2 66]
CF,0.933
LCOE,105.202
sol,[ 1  2 47]
CF,1.525
LCOE,147.829
sol,[ 1  2 12]
CF,1.264
LCOE,118.73
sol,[ 2  1 12]
CF,1.778
LCOE,152.506
sol,[ 1  0 47]
CF,1.085
LCOE,105.736
sol,[ 1  3 47]
CF,1.745
LCOE,165.81
sol,[  0   4 119]
CF,1.768
LCOE,172.627
sol,[ 1  4 12]
CF,1.704
LCOE,154.267
sol,[ 0  6 12]
CF,1.411
LCOE,124.049
sol,[  0   2 131]
CF,1.418
LCOE,145.643
sol,[  0   2 102]
CF,1.201
